Query ,Actual closest word ,Predicted closest words,Actual answer index,similarity score
"""crown:royalty""::""blender:slush""","slush""","[('blender""', 0.9052601456642151), ('blend""', 0.8602421283721924), ('bland""', 0.8515698909759521), ('dismayed""', 0.841590404510498), ('solemnly""', 0.8399711847305298), ('solid""', 0.837956428527832), ('blindly""', 0.8376530408859253), ('halved""', 0.8363826870918274), ('nicely""', 0.8361433148384094), ('sigh""', 0.8337569236755371)]",1281,0.786979795
"""laugh:happiness""::""book:spine""","spine""","[('books""', 0.9159959554672241), ('""books', 0.9073256850242615), ('book""', 0.8927033543586731), ('""happiness', 0.8910385966300964), ('reading""', 0.8840474486351013), ('happy""', 0.8814053535461426), ('love""', 0.8777709007263184), ('liked""', 0.877147912979126), ('pages""', 0.8771367073059082), ('chapter""', 0.8761475086212158)]",1285,0.820875287
"""laugh:happiness""::""whisper:loudly""","loudly""","[('whisper""', 0.8948102593421936), ('""happiness', 0.8605129718780518), ('unhappiness""', 0.8525136709213257), ('""sweetness', 0.8396502137184143), ('""deepen', 0.839052677154541), ('sweetness""', 0.837281346321106), ('bliss""', 0.8367723822593689), ('illness""', 0.8324583172798157), ('""bliss', 0.8323285579681396), ('""emptiness', 0.8321173787117004)]",1285,0.779242098
"""laugh:happiness""::""pay:debtor""","debtor""","[('pay""', 0.9252773523330688), ('""happiness', 0.9128360748291016), ('""payment', 0.9109662771224976), ('happy""', 0.9040641784667969), ('good""', 0.8981689214706421), ('nicely""', 0.8973135948181152), ('enjoy""', 0.8969555497169495), ('contentedness""', 0.8966898918151855), ('excellent""', 0.8964129686355591), ('hope""', 0.8964011669158936)]",1287,0.84948653
"""laugh:happiness""::""sidewalk:yard""","yard""","[('sidewalk""', 0.8755415081977844), ('walking""', 0.8216415643692017), ('walk""', 0.8150662779808044), ('""happiness', 0.8149736523628235), ('""walk', 0.8096198439598083), ('strolling""', 0.8088374137878418), ('sweetness""', 0.8075131177902222), ('""sweetness', 0.8045175671577454), ('heaven""', 0.7968608736991882), ('sweet""', 0.7968128323554993)]",1287,0.745224833
"""laugh:happiness""::""cook:deliver""","deliver""","[('cook""', 0.9242067933082581), ('""happiness', 0.8925893306732178), ('happy""', 0.8865394592285156), ('cooked""', 0.8857372403144836), ('good""', 0.8854928016662598), ('""cooked', 0.8818024396896362), ('""goad', 0.8815379738807678), ('hope""', 0.8784899115562439), ('nicely""', 0.8782473206520081), ('liked""', 0.8766360282897949)]",1289,0.827122211
"""laugh:happiness""::""invulnerable:harmed""","harmed""","[('inexorable""', 0.9067080616950989), ('""incomprehensible', 0.8977251052856445), ('""inexorable', 0.8955531716346741), ('hyperventilate""', 0.8953812122344971), ('unpardonable""', 0.8940920829772949), ('understood""', 0.8919878005981445), ('naivete""', 0.8918703198432922), ('inert""', 0.8914094567298889), ('""impenetrable', 0.8910862803459167), ('""ineffable', 0.8904441595077515)]",1290,0.829475164
"""laugh:happiness""::""press:books""","books""","[('press""', 0.9195769429206848), ('""happiness', 0.901842474937439), ('express""', 0.8929293155670166), ('pressed""', 0.8868528604507446), ('contentedness""', 0.8848540186882019), ('happy""', 0.8826591372489929), ('excellent""', 0.8789832592010498), ('present""', 0.8784830570220947), ('stress""', 0.878143310546875), ('best""', 0.8777549266815186)]",1291,0.829177797
"""laugh:happiness""::""shelf:wall""","wall""","[('shelf""', 0.9075708985328674), ('""happiness', 0.8407551050186157), ('""sill', 0.8362096548080444), ('heaven""', 0.8361338973045349), ('bliss""', 0.8348808288574219), ('nicely""', 0.8317931294441223), ('""sweetness', 0.830224871635437), ('sweetness""', 0.8291993737220764), ('""bliss', 0.829186737537384), ('happy""', 0.8280811309814453)]",1291,0.774581134
"""crown:royalty""::""pet:dog""","dog""","[('""pets', 0.9140693545341492), ('pet""', 0.8908330798149109), ('nicely""', 0.8840766549110413), ('deed""', 0.8838242888450623), ('""perplexing', 0.8789339065551758), ('sweet""', 0.8788408637046814), ('peal""', 0.8784753680229187), ('pests""', 0.8782063722610474), ('jeer""', 0.8776946663856506), ('""vet', 0.8774013519287109)]",1292,0.83272326
"""laugh:happiness""::""husband:widow""","widow""","[('husband""', 0.9166861772537231), ('""happiness', 0.8851796984672546), ('happy""', 0.8681032061576843), ('""wife', 0.8645697236061096), ('wife""', 0.8628816604614258), ('love""', 0.8614513874053955), ('""happy', 0.8567889928817749), ('life""', 0.8567416667938232), ('heaven""', 0.8566402792930603), ('sweet""', 0.8564956188201904)]",1293,0.798424482
"""laugh:happiness""::""invincible:defeated""","defeated""","[('invincibility""', 0.8669956922531128), ('""impossible', 0.8571441769599915), ('""happiness', 0.8556267023086548), ('""ineffable', 0.8439281582832336), ('invisible""', 0.8431766033172607), ('unhappiness""', 0.8416475653648376), ('inexorable""', 0.841401994228363), ('""invisible', 0.8404592871665955), ('inspire""', 0.8381171822547913), ('immortal""', 0.8368963599205017)]",1293,0.778665662
"""laugh:happiness""::""dress:seamstress""","seamstress""","[('dress""', 0.9054681658744812), ('dresses""', 0.8860158324241638), ('""happiness', 0.8649389147758484), ('frock""', 0.858100950717926), ('""princess', 0.8536136746406555), ('clothes""', 0.8532339930534363), ('beautiful""', 0.8494941592216492), ('happy""', 0.8494172692298889), ('sweet""', 0.8461781740188599), ('love""', 0.84508216381073)]",1294,0.792236924
"""laugh:happiness""::""pie:crust""","crust""","[('pie""', 0.9139909744262695), ('""happiness', 0.8674495220184326), ('happy""', 0.8554019927978516), ('hope""', 0.8497145771980286), ('sweet""', 0.8480926752090454), ('""sweetness', 0.8443863391876221), ('delicious""', 0.844117283821106), ('""sweet', 0.8435916304588318), ('nicely""', 0.8435648083686829), ('pleasure""', 0.8431612849235535)]",1294,0.794444978
"""laugh:happiness""::""cat:whiskers""","whiskers""","[('cats""', 0.8968978524208069), ('cat""', 0.8945257663726807), ('""kitten', 0.8691236972808838), ('kitten""', 0.8675286173820496), ('""happiness', 0.8591930270195007), ('happy""', 0.8503521680831909), ('sweet""', 0.8425265550613403), ('""pets', 0.8411737680435181), ('love""', 0.8406004309654236), ('""happy', 0.8405605554580688)]",1295,0.788860381
"""laugh:happiness""::""wedding:grief""","grief""","[('wedding""', 0.9127265214920044), ('""happiness', 0.8593056797981262), ('happy""', 0.847097635269165), ('holidays""', 0.8426989912986755), ('marriage""', 0.8407975435256958), ('morning""', 0.839750349521637), ('bride""', 0.8380668759346008), ('sweet""', 0.8371291160583496), ('love""', 0.8369163870811462), ('loving""', 0.8359402418136597)]",1297,0.772963285
"""laugh:happiness""::""spank:punish""","punish""","[('spank""', 0.9053592681884766), ('""happiness', 0.8464299440383911), ('sweetness""', 0.840793788433075), ('nicely""', 0.8399897813796997), ('splurge""', 0.8388678431510925), ('unhappiness""', 0.8379548192024231), ('pleasure""', 0.83681321144104), ('""sweetness', 0.8361514210700989), ('appease""', 0.8348345160484314), ('happy""', 0.8333039879798889)]",1298,0.77775681
"""laugh:happiness""::""mediation:conflict""","conflict""","[('""happiness', 0.8782503604888916), ('""mediate', 0.8771266937255859), ('wellness""', 0.8654745817184448), ('medication""', 0.8555991649627686), ('satiation""', 0.8549052476882935), ('consciousness""', 0.8545868396759033), ('""medicine', 0.8530681133270264), ('happy""', 0.8529655337333679), ('contentedness""', 0.8515259027481079), ('heaven""', 0.8508843183517456)]",1298,0.799038231
"""laugh:happiness""::""beautiful:ugly""","ugly""","[('beautiful""', 0.9443619251251221), ('beauty""', 0.9262676239013672), ('""beauty', 0.9232330322265625), ('""happiness', 0.9229497909545898), ('sweet""', 0.9200493693351746), ('""perfect', 0.9194504022598267), ('happy""', 0.9142777323722839), ('sweetness""', 0.9134952425956726), ('heaven""', 0.9133290648460388), ('love""', 0.9132629036903381)]",1300,0.842803597
"""laugh:happiness""::""puppy:kitten""","kitten""","[('puppy""', 0.9186428189277649), ('""happiness', 0.8740416765213013), ('dogs""', 0.865401029586792), ('""dogs', 0.8552159667015076), ('""dog', 0.8548873066902161), ('happy""', 0.8546676635742188), ('baby""', 0.8532446622848511), ('unhappiness""', 0.8509982824325562), ('""happy', 0.8486541509628296), ('sweet""', 0.8452398180961609)]",1303,0.787941694
"""crown:royalty""::""compass:direction""","direction""","[('nicely""', 0.8765785098075867), ('hyperventilate""', 0.8742625713348389), ('appease""', 0.8721033930778503), ('magnanimous""', 0.8694003224372864), ('dismayed""', 0.8691219687461853), ('excellent""', 0.8686265349388123), ('solid""', 0.8679497241973877), ('compassionate""', 0.867006242275238), ('""class', 0.8666881918907166), ('beautiful""', 0.8654980063438416)]",1303,0.819664776
"""laugh:happiness""::""bank:river""","river""","[('bank""', 0.9173226356506348), ('""happiness', 0.8942576050758362), ('happy""', 0.8812165856361389), ('money""', 0.8808522820472717), ('""money', 0.8760160803794861), ('love""', 0.8736400008201599), ('beautiful""', 0.8731492161750793), ('hope""', 0.8724443912506104), ('best""', 0.872309684753418), ('""happy', 0.8719456195831299)]",1305,0.823270023
"""laugh:happiness""::""inflexible:bent""","bent""","[('inflexible""', 0.9132708311080933), ('""ineffable', 0.871683657169342), ('restfulness""', 0.8655223846435547), ('inexorable""', 0.8654144406318665), ('""infallible', 0.8625446557998657), ('""happiness', 0.8618667721748352), ('""inexorable', 0.8607509136199951), ('""irreparable', 0.8606858253479004), ('wellness""', 0.8561557531356812), ('unhappiness""', 0.8559867739677429)]",1306,0.795714915
"""laugh:happiness""::""paper:parchment""","parchment""","[('paper""', 0.9153333306312561), ('""happiness', 0.8996637463569641), ('happy""', 0.8898807168006897), ('hope""', 0.8881908059120178), ('notes""', 0.8876715302467346), ('liked""', 0.8821391463279724), ('good""', 0.8808614015579224), ('""happy', 0.8794013857841492), ('excellent""', 0.8771005868911743), ('nicely""', 0.8770223259925842)]",1307,0.831162214
"""laugh:happiness""::""enlighten:ignorant""","ignorant""","[('enlightenment""', 0.8993915915489197), ('""happiness', 0.8980680108070374), ('contentedness""', 0.8920087814331055), ('plenteousness""', 0.8859884738922119), ('elaborateness""', 0.8838776350021362), ('understood""', 0.8818250894546509), ('happy""', 0.881623387336731), ('consciousness""', 0.8815833330154419), ('beautiful""', 0.8807481527328491), ('enjoy""', 0.8772352337837219)]",1307,0.821756124
"""laugh:happiness""::""cat:mouse""","mouse""","[('cats""', 0.8968978524208069), ('cat""', 0.8945257663726807), ('""kitten', 0.8691236972808838), ('kitten""', 0.8675286173820496), ('""happiness', 0.8591930270195007), ('happy""', 0.8503521680831909), ('sweet""', 0.8425265550613403), ('""pets', 0.8411737680435181), ('love""', 0.8406004309654236), ('""happy', 0.8405605554580688)]",1309,0.788662016
"""laugh:happiness""::""penguin:flight""","flight""","[('penguin""', 0.8782414793968201), ('""happiness', 0.8148993849754333), ('happy""', 0.7957277297973633), ('heaven""', 0.7903211116790771), ('beautiful""', 0.7881054878234863), ('unhappiness""', 0.7835173606872559), ('agree""', 0.7834487557411194), ('loving""', 0.7828619480133057), ('sweet""', 0.7824582457542419), ('love""', 0.7824501991271973)]",1312,0.737815082
"""laugh:happiness""::""boring:fun""","fun""","[('boring""', 0.9228964447975159), ('""happiness', 0.8783679604530334), ('""bored', 0.8763707280158997), ('bored""', 0.8754602670669556), ('happy""', 0.866108775138855), ('loving""', 0.863045871257782), ('unhappiness""', 0.8616804480552673), ('morning""', 0.8615334033966064), ('honestly""', 0.8610248565673828), ('life""', 0.859136164188385)]",1312,0.797561288
"""crown:royalty""::""glare:anger""","anger""","[('glare""', 0.9049551486968994), ('""perplexed', 0.8375211954116821), ('hyperventilate""', 0.8361755609512329), ('""perplexing', 0.8357464671134949), ('attentive""', 0.8351600170135498), ('gleam""', 0.8351401686668396), ('shine""', 0.8338372707366943), ('sneer""', 0.8333118557929993), ('rude""', 0.8333046436309814), ('""slay', 0.8322369456291199)]",1312,0.783949494
"""crown:royalty""::""caring:overbearing""","overbearing""","[('nicely""', 0.8850114345550537), ('sigh""', 0.8845179677009583), ('hindering""', 0.8832468390464783), ('""perplexing', 0.8818093538284302), ('rude""', 0.8812215328216553), ('tears""', 0.8811370134353638), ('charming""', 0.8810448050498962), ('sweetness""', 0.8797978758811951), ('magnanimous""', 0.8784975409507751), ('sweet""', 0.8781650066375732)]",1312,0.828613579
"""laugh:happiness""::""stream:bank""","bank""","[('""happiness', 0.887335479259491), ('contentedness""', 0.8794816732406616), ('happy""', 0.8764334917068481), ('dream""', 0.8751540780067444), ('stress""', 0.874109148979187), ('sweet""', 0.8718847036361694), ('liked""', 0.8717458248138428), ('enjoy""', 0.8716503381729126), ('beautiful""', 0.8715041875839233), ('good""', 0.8709743022918701)]",1313,0.823455513
"""laugh:happiness""::""nod:agreement""","agreement""","[('nicely""', 0.9191809296607971), ('hope""', 0.9128835201263428), ('understood""', 0.9125370383262634), ('excellent""', 0.9114280939102173), ('liked""', 0.9104219675064087), ('""happiness', 0.9103196859359741), ('good""', 0.9098798036575317), ('beautiful""', 0.9090030789375305), ('holy""', 0.9084223508834839), ('halved""', 0.9081416130065918)]",1315,0.851702869
"""laugh:happiness""::""burn:flammable""","flammable""","[('burn""', 0.9292036890983582), ('burned""', 0.9208877086639404), ('""happiness', 0.9099923968315125), ('""burned', 0.9080919623374939), ('burnt""', 0.9040918350219727), ('burning""', 0.9028946757316589), ('burns""', 0.9025695323944092), ('word""', 0.8976420164108276), ('understood""', 0.8973888158798218), ('agree""', 0.8963103294372559)]",1318,0.839158952
"""laugh:happiness""::""unpardonable:forgiven""","forgiven""","[('unpardonable""', 0.9204387664794922), ('inexorable""', 0.8915498852729797), ('""inexorable', 0.8869242668151855), ('""incomprehensible', 0.8859393000602722), ('unhappiness""', 0.8824471235275269), ('""irreparable', 0.881416380405426), ('understood""', 0.8796142339706421), ('detest""', 0.8795998692512512), ('appease""', 0.8793014883995056), ('""happiness', 0.8789035677909851)]",1323,0.812622011
"""laugh:happiness""::""check:employee""","employee""","[('check""', 0.9244850873947144), ('""happiness', 0.9189866185188293), ('happy""', 0.917645275592804), ('excellent""', 0.9158187508583069), ('good""', 0.9150329232215881), ('best""', 0.914537787437439), ('liked""', 0.9136719703674316), ('enjoy""', 0.912473738193512), ('done""', 0.9124207496643066), ('word""', 0.9121974110603333)]",1323,0.855900288
"""laugh:happiness""::""therapy:talking""","talking""","[('therapy""', 0.9170897006988525), ('""happiness', 0.8744601011276245), ('heaven""', 0.8582920432090759), ('""heaven', 0.8560516834259033), ('""therapist', 0.8557734489440918), ('treatment""', 0.852432906627655), ('""treatment', 0.8508436679840088), ('wellness""', 0.8462962508201599), ('splurge""', 0.8456358909606934), ('happy""', 0.8406049609184265)]",1328,0.778119922
"""laugh:happiness""::""rest:exhaustion""","exhaustion""","[('rest""', 0.9198058843612671), ('restfulness""', 0.9187628626823425), ('restful""', 0.9156248569488525), ('""happiness', 0.9077946543693542), ('happy""', 0.9023263454437256), ('peaceful""', 0.9014815092086792), ('relaxing""', 0.8989959359169006), ('sweet""', 0.8967773914337158), ('""restful', 0.8950620889663696), ('morning""', 0.8949465155601501)]",1334,0.83012867
"""laugh:happiness""::""autumn:equinox""","equinox""","[('fall""', 0.8619484305381775), ('""happiness', 0.8531166315078735), ('""fall', 0.8483365774154663), ('halloween""', 0.833676278591156), ('""halloween', 0.8312909007072449), ('winter""', 0.8298897743225098), ('life""', 0.8221808075904846), ('happy""', 0.8215242028236389), ('beautiful""', 0.8212487101554871), ('harvest""', 0.8212358355522156)]",1334,0.759692609
"""laugh:happiness""::""retainer:teeth""","teeth""","[('""happiness', 0.8646512031555176), ('repine""', 0.8572943806648254), ('happy""', 0.8530294895172119), ('contentedness""', 0.8480795621871948), ('restfulness""', 0.8467040657997131), ('heaven""', 0.8433700799942017), ('""deepen', 0.840797483921051), ('dream""', 0.8406076431274414), ('""happy', 0.840060830116272), ('beautiful""', 0.8386846780776978)]",1334,0.790161192
"""laugh:happiness""::""prostitute:virginity""","virginity""","[('""happiness', 0.8448709845542908), ('""provocative', 0.8329747915267944), ('pleasure""', 0.8319751024246216), ('motives""', 0.8268527388572693), ('prosperity""', 0.8242357969284058), ('contentedness""', 0.8239830732345581), ('happy""', 0.8232007622718811), ('""princess', 0.8226044774055481), ('beautiful""', 0.8214336633682251), ('stress""', 0.8212471008300781)]",1336,0.774971128
"""laugh:happiness""::""house:room""","room""","[('house""', 0.9083095192909241), ('""happiness', 0.8784010410308838), ('home""', 0.8679511547088623), ('happy""', 0.8614205121994019), ('""home', 0.8592966794967651), ('hope""', 0.858043372631073), ('unhappiness""', 0.8547857403755188), ('love""', 0.8519206047058105), ('""happy', 0.8511342406272888), ('life""', 0.8508028984069824)]",1337,0.798439801
"""laugh:happiness""::""repetition:boredom""","boredom""","[('repetition""', 0.904790997505188), ('""happiness', 0.8508522510528564), ('reproduction""', 0.8451285362243652), ('restfulness""', 0.8350967764854431), ('""deceptive', 0.8347371816635132), ('""deepen', 0.833149254322052), ('""perplexing', 0.8324782848358154), ('repine""', 0.8324480652809143), ('happy""', 0.8316742181777954), ('revived""', 0.8316620588302612)]",1337,0.77808553
"""laugh:happiness""::""instrument:violin""","violin""","[('instrument""', 0.9067198634147644), ('""happiness', 0.857557475566864), ('contentedness""', 0.8377658128738403), ('""harmony', 0.8374859094619751), ('music""', 0.8349763751029968), ('plenteousness""', 0.8348162770271301), ('""music', 0.8344962000846863), ('""sweetness', 0.8342095613479614), ('elaborateness""', 0.8326228260993958), ('love""', 0.8325088620185852)]",1340,0.781544983
"""laugh:happiness""::""discard:litter""","litter""","[('disarrayed""', 0.8466070890426636), ('""happiness', 0.8340394496917725), ('""dismayed', 0.8335795402526855), ('dismayed""', 0.8332838416099548), ('disarray""', 0.8319068551063538), ('discontent""', 0.8306149840354919), ('depressed""', 0.8291573524475098), ('""disdain', 0.8281282186508179), ('disinclined""', 0.8270792365074158), ('dirtied""', 0.8249872326850891)]",1342,0.766427755
"""laugh:happiness""::""slippery:wet""","wet""","[('slippery""', 0.9080996513366699), ('""happiness', 0.853277325630188), ('unhappiness""', 0.8379409909248352), ('splurge""', 0.8377140760421753), ('sloppy""', 0.8347836136817932), ('sweetness""', 0.8337594270706177), ('""sweetness', 0.8332663774490356), ('helpless""', 0.8318305611610413), ('happy""', 0.8299658894538879), ('bliss""', 0.827592670917511)]",1345,0.771291614
"""laugh:happiness""::""freedom:infringement""","infringement""","[('freedom""', 0.9358547329902649), ('""happiness', 0.9136462807655334), ('happy""', 0.8920234441757202), ('""free', 0.8861202001571655), ('independence""', 0.8855574131011963), ('life""', 0.8851115703582764), ('""happy', 0.8811230063438416), ('dream""', 0.8806303143501282), ('""life', 0.8789838552474976), ('love""', 0.8763036727905273)]",1347,0.818667293
"""laugh:happiness""::""stress:headache""","headache""","[('stress""', 0.9288580417633057), ('""happiness', 0.9043431878089905), ('wellness""', 0.8778575658798218), ('happy""', 0.8756864070892334), ('life""', 0.8725264668464661), ('restfulness""', 0.8716871738433838), ('depressed""', 0.8716840147972107), ('unhappiness""', 0.8699225783348083), ('contentedness""', 0.8683383464813232), ('sleeplessness""', 0.867156982421875)]",1347,0.808836102
"""laugh:happiness""::""clothes:pants""","pants""","[('clothes""', 0.9188441634178162), ('clothing""', 0.8998955488204956), ('""clothing', 0.8948121666908264), ('""happiness', 0.8866292238235474), ('happy""', 0.864982008934021), ('life""', 0.863494336605072), ('fashions""', 0.8618369102478027), ('contentedness""', 0.8595040440559387), ('love""', 0.8589743971824646), ('words""', 0.8586561679840088)]",1348,0.812002301
"""laugh:happiness""::""gossip:chat""","chat""","[('gossip""', 0.9160655736923218), ('""happiness', 0.8691951632499695), ('unhappiness""', 0.853626549243927), ('happy""', 0.8495880961418152), ('sweetness""', 0.844027042388916), ('love""', 0.8428404927253723), ('life""', 0.8416454195976257), ('""sweetness', 0.838649570941925), ('sweet""', 0.8380881547927856), ('agree""', 0.8378604650497437)]",1349,0.785049498
"""crown:royalty""::""cloth:fibers""","fibers""","[('cloth""', 0.8996638059616089), ('""clothing', 0.8676366806030273), ('""clothes', 0.864542543888092), ('rich""', 0.8613746762275696), ('clothing""', 0.8597448468208313), ('solemnly""', 0.856054425239563), ('clothes""', 0.8559871912002563), ('solid""', 0.8547292351722717), ('""class', 0.8545555472373962), ('nicely""', 0.8532174229621887)]",1351,0.806281328
"""laugh:happiness""::""map:journey""","journey""","[('""maps', 0.9162150621414185), ('maps""', 0.9114782810211182), ('""happiness', 0.8967863917350769), ('happy""', 0.8845198154449463), ('hope""', 0.8811476826667786), ('notes""', 0.8781163096427917), ('enjoy""', 0.8767197728157043), ('liked""', 0.8763625621795654), ('""happy', 0.8763490915298462), ('good""', 0.8753303289413452)]",1352,0.825171947
"""laugh:happiness""::""playbook:football""","football""","[('playbook""', 0.8954591155052185), ('""happiness', 0.8302187919616699), ('notes""', 0.8278476595878601), ('understood""', 0.8256353735923767), ('textbook""', 0.823858916759491), ('""perfect', 0.822038471698761), ('liked""', 0.8214691877365112), ('excellent""', 0.8207083940505981), ('hyperventilating""', 0.820457398891449), ('happy""', 0.818935751914978)]",1359,0.766279697
"""laugh:happiness""::""degree:lawyer""","lawyer""","[('degree""', 0.9164023399353027), ('""university', 0.8894585371017456), ('graduate""', 0.8875626921653748), ('""happiness', 0.8869072794914246), ('university""', 0.8839744925498962), ('phd""', 0.8837375640869141), ('""graduate', 0.8832994699478149), ('life""', 0.8783421516418457), ('happy""', 0.8774415254592896), ('education""', 0.8748245239257812)]",1359,0.818968773
"""laugh:happiness""::""earsplitting:quiet""","quiet""","[('""happiness', 0.8649187088012695), ('loving""', 0.8571217656135559), ('""eagerness', 0.8560888171195984), ('sweetness""', 0.8543674945831299), ('waning""', 0.8538466095924377), ('contentedness""', 0.8532973527908325), ('happy""', 0.853256106376648), ('nicely""', 0.8530668020248413), ('satiation""', 0.8527679443359375), ('dirtied""', 0.8526425361633301)]",1362,0.79708904
"""laugh:happiness""::""fish:trout""","trout""","[('fish""', 0.9179021120071411), ('""happiness', 0.8787838816642761), ('""fin', 0.864892840385437), ('happy""', 0.8645928502082825), ('fin""', 0.8631090521812439), ('life""', 0.8594549298286438), ('fishing""', 0.8570690155029297), ('""happy', 0.8560495972633362), ('love""', 0.8558059930801392), ('beautiful""', 0.8554332256317139)]",1363,0.805656493
"""laugh:happiness""::""hell:saints""","saints""","[('""happiness', 0.9161772727966309), ('happy""', 0.9054384827613831), ('heaven""', 0.9050354957580566), ('holy""', 0.9043824076652527), ('""heaven', 0.9010363221168518), ('good""', 0.8996681571006775), ('hope""', 0.8979833126068115), ('sweet""', 0.8965227007865906), ('beautiful""', 0.8961167931556702), ('best""', 0.8957601189613342)]",1363,0.839296103
"""laugh:happiness""::""groom:unkempt""","unkempt""","[('groom""', 0.9061222076416016), ('""happiness', 0.8560397624969482), ('happy""', 0.8469519019126892), ('sweetness""', 0.8414677381515503), ('love""', 0.8405808806419373), ('nicely""', 0.8398711681365967), ('""wedding', 0.8387820720672607), ('beautiful""', 0.83869469165802), ('sweet""', 0.8379772901535034), ('heaven""', 0.8379483819007874)]",1369,0.782913625
"""laugh:happiness""::""trim:shorten""","shorten""","[('""happiness', 0.8612004518508911), ('nicely""', 0.8509730696678162), ('beautiful""', 0.8465574979782104), ('happy""', 0.846447765827179), ('thinness""', 0.8463298082351685), ('excellent""', 0.8443308472633362), ('hyperventilating""', 0.8442936539649963), ('solid""', 0.8442238569259644), ('""perfect', 0.8440940976142883), ('dream""', 0.8434239625930786)]",1369,0.794821858
"""laugh:happiness""::""motor:boat""","boat""","[('motor""', 0.9162993431091309), ('""happiness', 0.8894757628440857), ('happy""', 0.8883665204048157), ('loving""', 0.8796007633209229), ('love""', 0.878530740737915), ('sweet""', 0.8778290152549744), ('""happy', 0.8757965564727783), ('memories""', 0.8734431862831116), ('good""', 0.8719421625137329), ('mania""', 0.8718706369400024)]",1372,0.819231093
"""laugh:happiness""::""motor:boat""","boat""","[('motor""', 0.9162993431091309), ('""happiness', 0.8894757628440857), ('happy""', 0.8883665204048157), ('loving""', 0.8796007633209229), ('love""', 0.878530740737915), ('sweet""', 0.8778290152549744), ('""happy', 0.8757965564727783), ('memories""', 0.8734431862831116), ('good""', 0.8719421625137329), ('mania""', 0.8718706369400024)]",1372,0.819231093
"""crown:royalty""::""chilled:hypothermia""","hypothermia""","[('lazily""', 0.8846297860145569), ('relaxing""', 0.8827365636825562), ('restful""', 0.8821009397506714), ('swilling""', 0.8766246438026428), ('peaceful""', 0.8724403381347656), ('cool""', 0.8694435954093933), ('beautiful""', 0.8682624101638794), ('nicely""', 0.8678374290466309), ('tidy""', 0.8660265803337097), ('restfulness""', 0.8654958009719849)]",1374,0.808805645
"""laugh:happiness""::""safe:valuables""","valuables""","[('""happiness', 0.9054555296897888), ('""safely', 0.9009943008422852), ('safely""', 0.8993828296661377), ('happy""', 0.896999716758728), ('hope""', 0.8941614031791687), ('safety""', 0.8906523585319519), ('nicely""', 0.8881396651268005), ('excellent""', 0.8868798613548279), ('""sweetness', 0.8862290382385254), ('beautiful""', 0.8856043815612793)]",1378,0.83099854
"""crown:royalty""::""tree:bark""","bark""","[('tree""', 0.9012067914009094), ('trees""', 0.8906412124633789), ('nicely""', 0.8600776195526123), ('beautiful""', 0.856665313243866), ('charming""', 0.8558853268623352), ('sweet""', 0.8536790609359741), ('evergreen""', 0.8534203171730042), ('forest""', 0.8532413244247437), ('pretty""', 0.8516003489494324), ('tidy""', 0.8514344692230225)]",1381,0.805451751
"""laugh:happiness""::""tree:bush""","bush""","[('tree""', 0.8961247205734253), ('trees""', 0.8806629776954651), ('""happiness', 0.837530255317688), ('sapling""', 0.830017626285553), ('""sapling', 0.8293144702911377), ('forest""', 0.8268175721168518), ('""forest', 0.8251394629478455), ('happy""', 0.8250371217727661), ('life""', 0.816533625125885), ('love""', 0.816088080406189)]",1382,0.755438805
"""laugh:happiness""::""adulthood:job""","job""","[('adulthood""', 0.9049457311630249), ('""childhood', 0.8362728357315063), ('life""', 0.8300183415412903), ('""parenthood', 0.8297575116157532), ('""happiness', 0.8286539912223816), ('childhood""', 0.827610433101654), ('parenthood""', 0.8190380930900574), ('""college', 0.8166373372077942), ('honestly""', 0.8159295916557312), ('agree""', 0.8107280135154724)]",1384,0.733368993
"""laugh:happiness""::""toddler:walking""","walking""","[('toddler""', 0.9027167558670044), ('""happiness', 0.8709485530853271), ('baby""', 0.8681467771530151), ('babies""', 0.8588733077049255), ('""baby', 0.8574192523956299), ('sweetness""', 0.8563386797904968), ('happy""', 0.8550673127174377), ('understood""', 0.852443516254425), ('""child', 0.8521220088005066), ('hyperventilating""', 0.8516090512275696)]",1385,0.801334679
"""crown:royalty""::""lies:untrustworthy""","untrustworthy""","[('""lie', 0.9206637144088745), ('""truthful', 0.9144899845123291), ('lie""', 0.9137458801269531), ('sigh""', 0.9100772738456726), ('hyperventilating""', 0.9078844785690308), ('word""', 0.9076792001724243), ('rude""', 0.9063498973846436), ('""hyperventilating', 0.9062121510505676), ('questionable""', 0.9049484729766846), ('interesting""', 0.9049462676048279)]",1388,0.84527123
"""laugh:happiness""::""bliss:uncomfortable""","uncomfortable""","[('bliss""', 0.92502361536026), ('""happiness', 0.8849555850028992), ('heaven""', 0.8605902194976807), ('sweetness""', 0.8558171987533569), ('""heaven', 0.8533101081848145), ('""sweetness', 0.8492617011070251), ('happy""', 0.8481283783912659), ('beautiful""', 0.847907304763794), ('plenteousness""', 0.8441070318222046), ('pleasure""', 0.8439156413078308)]",1389,0.778078079
"""laugh:happiness""::""pack:wolf""","wolf""","[('""happiness', 0.8979308605194092), ('happy""', 0.8851166367530823), ('heaven""', 0.8821707367897034), ('""heaven', 0.8797668814659119), ('best""', 0.8792597651481628), ('splurge""', 0.8780732154846191), ('beautiful""', 0.8779069781303406), ('good""', 0.8775222897529602), ('""perfect', 0.8765540719032288), ('sweet""', 0.8761960864067078)]",1392,0.826382577
